1,P,I,4,5,2,3,2
1,E,I,1,2,4,3,5
1,E,I,2,0,5,3,4
1,E,I,2,1,3,5,4
1,L,I,0,0,4,3,5
2,P,I,5,2,3,4,1
2,E,I,4,2,3,0,5
2,S,I,5,2,5,4,3
2,S,I,1,2,4,3,5
2,E,I,3,5,5,4,1
2,E,I,0,0,5,4,0
3,P,I,3,5,1,4,2
3,S,I,2,3,1,5,4
3,S,I,1,3,5,2,4
3,L,I,3,2,1,4,5
3,E,T,0,0,5,0,5
3,L,I,12,12,4,15,7
4,P,I,3,4,5,2,1
4,E,I,4,3,2,5,0
4,E,I,2,1,5,4,3
4,B,I,0,0,4,0,0
4,S,T,4,4,1,4,1
4,L,I,5,0,0,0,0
5,P,I,2,1,3,4,5
5,E,I,0,5,0,3,4
5,S,T,2,2,3,2,3
5,E,I,4,3,5,1,2
5,L,I,4,0,2,3,5
